MetricID	BoneID	Measurement	PhaseID	TaxonCode	SkeletalElement	Sex	Castrate	Value	time_added	user_added	time_last_update	user_last_update
M060424	B13540	LM3	HENE1	bostaur	mandible	0.5	\N	36.6	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060446	B13541	LPR	HENE1	bostaur	mandible	0.5	\N	55.4	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060469	B13542	BM3	HENE1	bostaur	mandible	0.5	\N	12.2	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060470	B13542	LM3	HENE1	bostaur	mandible	0.5	\N	37.2	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060471	B13542	LMR	HENE1	bostaur	mandible	0.5	\N	94.7	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060492	B13543	LMR	HENE1	bostaur	mandible	0.5	\N	95.2	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060515	B13544	LPR	HENE1	bostaur	mandible	0.5	\N	44	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060538	B13545	BM3	HENE1	bostaur	mandible	0.5	\N	14.1	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060539	B13545	LM3	HENE1	bostaur	mandible	0.5	\N	39.6	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060561	B13546	BM3	HENE1	bostaur	mandible	0.5	\N	13.4	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060562	B13546	LM3	HENE1	bostaur	mandible	0.5	\N	36.6	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060584	B13547	BM3	HENE1	bostaur	mandible	0.5	\N	15.8	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060585	B13547	LM3	HENE1	bostaur	mandible	0.5	\N	41.5	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060607	B13548	BM3	HENE1	bostaur	maxilla	0.5	\N	18.5	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060608	B13548	LM3	HENE1	bostaur	maxilla	0.5	\N	29	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060609	B13548	LMR	HENE1	bostaur	maxilla	0.5	\N	83.5	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060612	B13549	BM3	HENE1	bostaur	maxilla	0.5	\N	19	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060613	B13549	LM3	HENE1	bostaur	maxilla	0.5	\N	29.9	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060614	B13549	LMR	HENE1	bostaur	maxilla	0.5	\N	81.3	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060617	B13550	BM3	HENE1	bostaur	maxilla	0.5	\N	18.1	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060618	B13550	LM3	HENE1	bostaur	maxilla	0.5	\N	30.5	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060622	B13551	BM3	HENE1	bostaur	maxilla	0.5	\N	23.5	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060623	B13551	LM3	HENE1	bostaur	maxilla	0.5	\N	32.3	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060627	B13552	Bd	HENE1	bostaur	metacarpal	1	0	56.5	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060628	B13552	Dd	HENE1	bostaur	metacarpal	1	0	36	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060633	B13553	Bd	HENE1	bostaur	metacarpal	1	0	56	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060634	B13553	Bp	HENE1	bostaur	metacarpal	1	0	53.8	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060635	B13553	GL	HENE1	bostaur	metacarpal	1	0	205.4	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060636	B13553	Dp	HENE1	bostaur	metacarpal	1	0	28.3	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060639	B13554	Bd	HENE1	bostaur	metacarpal	1	0	56.8	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060644	B13555	Bp	HENE1	bostaur	metacarpal	0	0	60.9	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060645	B13555	Dd	HENE1	bostaur	metacarpal	0	0	30	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060650	B13556	Bp	HENE1	bostaur	metacarpal	0	0	58.6	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060651	B13556	Dd	HENE1	bostaur	metacarpal	0	0	30	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060656	B13557	Bp	HENE1	bostaur	metacarpal	0.5	\N	63.5	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060661	B13558	Bp	HENE1	bostaur	metacarpal	0.5	\N	58.5	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060662	B13558	Dp	HENE1	bostaur	metacarpal	0.5	\N	34.4	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060667	B13559	Bd	HENE1	bostaur	metacarpal	0.5	\N	56	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060672	B13560	Bd	HENE1	bostaur	metacarpal	0.5	\N	58	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060677	B13561	Bd	HENE1	bostaur	metacarpal	0.5	\N	68	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060682	B13562	Bp	HENE1	bostaur	metatarsal	0	1	48.5	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060688	B13563	Bd	HENE1	bostaur	metatarsal	0	1	54.9	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060694	B13564	Bd	HENE1	bostaur	metatarsal	0	1	58.3	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060695	B13564	Bp	HENE1	bostaur	metatarsal	0	1	48.1	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060696	B13564	GL	HENE1	bostaur	metatarsal	0	1	231.2	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060697	B13564	SD	HENE1	bostaur	metatarsal	0	1	26.6	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060700	B13565	Bp	HENE1	bostaur	metatarsal	1	0	43.3	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060701	B13565	SD	HENE1	bostaur	metatarsal	1	0	24.5	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060706	B13566	Bp	HENE1	bostaur	metatarsal	1	0	45.4	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060712	B13567	Bd	HENE1	bostaur	metatarsal	1	0	52.5	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060718	B13568	Bp	HENE1	bostaur	metatarsal	1	0	46.4	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060724	B13569	Bp	HENE1	bostaur	metatarsal	1	0	46.4	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060730	B13570	Bp	HENE1	bostaur	metatarsal	1	0	46.1	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060731	B13570	Dp	HENE1	bostaur	metatarsal	1	0	44.4	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060736	B13571	Bd	HENE1	bostaur	metatarsal	1	0	51.9	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060737	B13571	SD	HENE1	bostaur	metatarsal	1	0	25.7	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060742	B13572	Bd	HENE1	bostaur	metatarsal	1	0	51.7	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060748	B13573	Bp	HENE1	bostaur	metatarsal	0	0	51.1	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060754	B13574	Bp	HENE1	bostaur	metatarsal	0	0	46.9	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060760	B13575	Bd	HENE1	bostaur	metatarsal	0.5	\N	55.3	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060766	B13576	Bd	HENE1	bostaur	metatarsal	0.5	\N	52	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060767	B13576	Bp	HENE1	bostaur	metatarsal	0.5	\N	48.4	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060768	B13576	GL	HENE1	bostaur	metatarsal	0.5	\N	215.6	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060769	B13576	SD	HENE1	bostaur	metatarsal	0.5	\N	24.1	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060772	B13577	Bd	HENE1	bostaur	metatarsal	0.5	\N	51.3	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060778	B13578	Bp	HENE1	bostaur	metatarsal	0.5	\N	47.5	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060779	B13578	Dp	HENE1	bostaur	metatarsal	0.5	\N	46.5	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060784	B13579	Bp	HENE1	bostaur	metatarsal	0.5	\N	44	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060785	B13579	SD	HENE1	bostaur	metatarsal	0.5	\N	24	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060786	B13579	Dp	HENE1	bostaur	metatarsal	0.5	\N	42.5	\N	\N	2022-06-29 12:36:25	Rscripts@localhost
M060790	B13580	GB	HENE1	bostaur	os centrotarsale	0.5	\N	53.8	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060791	B13581	GB	HENE1	bostaur	os centrotarsale	0.5	\N	53.1	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060792	B13582	GB	HENE1	bostaur	os centrotarsale	0.5	\N	53.5	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060793	B13583	GB	HENE1	bostaur	os centrotarsale	0.5	\N	47	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060794	B13584	GB	HENE1	bostaur	os centrotarsale	0.5	\N	52.7	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060795	B13585	GB	HENE1	bostaur	os centrotarsale	0.5	\N	51.4	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060796	B13586	GD	HENE1	bostaur	horncore	0	1	70.3	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060797	B13586	SD	HENE1	bostaur	horncore	0	1	54.2	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060798	B13586	UB	HENE1	bostaur	horncore	0	1	197	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060804	B13587	GD	HENE1	bostaur	horncore	0	1	63.7	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060805	B13587	SD	HENE1	bostaur	horncore	0	1	47.4	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060806	B13587	UB	HENE1	bostaur	horncore	0	1	183	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060812	B13588	GD	HENE1	bostaur	horncore	1	0	61.7	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060813	B13588	SD	HENE1	bostaur	horncore	1	0	44.5	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060814	B13588	UB	HENE1	bostaur	horncore	1	0	178	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060820	B13589	SD	HENE1	bostaur	horncore	1	0	46.9	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060827	B13590	GD	HENE1	bostaur	horncore	1	0	46.9	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060828	B13590	SD	HENE1	bostaur	horncore	1	0	38.7	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060829	B13590	UB	HENE1	bostaur	horncore	1	0	137	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060835	B13591	GD	HENE1	bostaur	horncore	1	0	57.5	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060836	B13591	SD	HENE1	bostaur	horncore	1	0	39.7	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060837	B13591	UB	HENE1	bostaur	horncore	1	0	157	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060843	B13592	GD	HENE1	bostaur	horncore	1	0	46.9	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060844	B13592	SD	HENE1	bostaur	horncore	1	0	38.7	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060845	B13592	UB	HENE1	bostaur	horncore	1	0	137	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060851	B13593	GD	HENE1	bostaur	horncore	1	0	61	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060852	B13593	GL	HENE1	bostaur	horncore	1	0	242	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060853	B13593	SD	HENE1	bostaur	horncore	1	0	46.3	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060854	B13593	UB	HENE1	bostaur	horncore	1	0	179	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060859	B13594	GD	HENE1	bostaur	horncore	0	0	50.3	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060867	B13595	GD	HENE1	bostaur	horncore	0.25	\N	81.7	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060868	B13595	GL	HENE1	bostaur	horncore	0.25	\N	295	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060869	B13595	SD	HENE1	bostaur	horncore	0.25	\N	65.9	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060870	B13595	UB	HENE1	bostaur	horncore	0.25	\N	241	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060875	B13596	GD	HENE1	bostaur	horncore	0.25	\N	67	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060876	B13596	SD	HENE1	bostaur	horncore	0.25	\N	47.5	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060877	B13596	UB	HENE1	bostaur	horncore	0.25	\N	180	\N	\N	2022-07-08 09:35:49	jelena@localhost
M060883	B13597	GL	HENE1	bostaur	patella	0.5	\N	64	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060885	B13598	GB	HENE1	bostaur	patella	0.5	\N	47.9	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060886	B13598	GL	HENE1	bostaur	patella	0.5	\N	58.3	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060887	B13599	GB	HENE1	bostaur	patella	0.5	\N	52.3	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060888	B13599	GL	HENE1	bostaur	patella	0.5	\N	62.1	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060889	B13600	LA	HENE1	bostaur	pelvis	1	0	78.8	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060891	B13601	LA	HENE1	bostaur	pelvis	1	0	73.5	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060893	B13602	LA	HENE1	bostaur	pelvis	0	0	78	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060895	B13603	LA	HENE1	bostaur	pelvis	0	0	73.7	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060897	B13604	LA	HENE1	bostaur	pelvis	0.5	\N	72.2	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060899	B13605	LA	HENE1	bostaur	pelvis	0.5	\N	65.6	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060901	B13606	Bd	HENE1	bostaur	phalanx 1: anterior	0.5	\N	30.7	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060902	B13606	Bp	HENE1	bostaur	phalanx 1: anterior	0.5	\N	34.6	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060903	B13606	GLpe	HENE1	bostaur	phalanx 1: anterior	0.5	\N	63.8	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060904	B13606	SD	HENE1	bostaur	phalanx 1: anterior	0.5	\N	28.7	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060908	B13607	Bp	HENE1	bostaur	phalanx 1: anterior	0.5	\N	31.1	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060909	B13607	GLpe	HENE1	bostaur	phalanx 1: anterior	0.5	\N	59.3	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060910	B13607	SD	HENE1	bostaur	phalanx 1: anterior	0.5	\N	28.5	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060915	B13608	Bd	HENE1	bostaur	phalanx 1: anterior	0.5	\N	26.7	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060916	B13608	Bp	HENE1	bostaur	phalanx 1: anterior	0.5	\N	31	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060917	B13608	GLpe	HENE1	bostaur	phalanx 1: anterior	0.5	\N	59	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060918	B13608	SD	HENE1	bostaur	phalanx 1: anterior	0.5	\N	25.4	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060922	B13609	Bd	HENE1	bostaur	phalanx 1: anterior	0.5	\N	26.1	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060923	B13609	Bp	HENE1	bostaur	phalanx 1: anterior	0.5	\N	28.9	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060924	B13609	GLpe	HENE1	bostaur	phalanx 1: anterior	0.5	\N	56.7	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060925	B13609	SD	HENE1	bostaur	phalanx 1: anterior	0.5	\N	24.4	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060929	B13610	Bd	HENE1	bostaur	phalanx 1: anterior	0.5	\N	29.5	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060930	B13610	Bp	HENE1	bostaur	phalanx 1: anterior	0.5	\N	32.4	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060931	B13610	GLpe	HENE1	bostaur	phalanx 1: anterior	0.5	\N	59.9	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060932	B13610	SD	HENE1	bostaur	phalanx 1: anterior	0.5	\N	26.9	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060936	B13611	Bp	HENE1	bostaur	phalanx 1: anterior	0.5	\N	29.5	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060937	B13611	GLpe	HENE1	bostaur	phalanx 1: anterior	0.5	\N	60.4	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060938	B13611	SD	HENE1	bostaur	phalanx 1: anterior	0.5	\N	25.3	\N	\N	2022-06-29 12:36:26	Rscripts@localhost
M060943	B13612	Bd	HENE1	bostaur	phalanx 1: posterior	0.5	\N	23	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060944	B13612	GLpe	HENE1	bostaur	phalanx 1: posterior	0.5	\N	55.4	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060945	B13612	SD	HENE1	bostaur	phalanx 1: posterior	0.5	\N	19.4	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060951	B13613	Bd	HENE1	bostaur	phalanx 1: posterior	0.5	\N	26.9	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060952	B13613	Bp	HENE1	bostaur	phalanx 1: posterior	0.5	\N	29.1	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060953	B13613	GLpe	HENE1	bostaur	phalanx 1: posterior	0.5	\N	56.6	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060954	B13613	SD	HENE1	bostaur	phalanx 1: posterior	0.5	\N	23.7	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060959	B13614	Bd	HENE1	bostaur	phalanx 1: posterior	0.5	\N	28.1	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060960	B13614	Bp	HENE1	bostaur	phalanx 1: posterior	0.5	\N	28.3	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060961	B13614	GLpe	HENE1	bostaur	phalanx 1: posterior	0.5	\N	59.7	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060962	B13614	SD	HENE1	bostaur	phalanx 1: posterior	0.5	\N	23.3	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060967	B13615	Bd	HENE1	bostaur	phalanx 1: posterior	0.5	\N	27.6	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060968	B13615	Bp	HENE1	bostaur	phalanx 1: posterior	0.5	\N	28.9	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060969	B13615	GLpe	HENE1	bostaur	phalanx 1: posterior	0.5	\N	61.7	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060970	B13615	SD	HENE1	bostaur	phalanx 1: posterior	0.5	\N	23.5	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060975	B13616	Bd	HENE1	bostaur	phalanx 1: posterior	0.5	\N	25.1	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060976	B13616	Bp	HENE1	bostaur	phalanx 1: posterior	0.5	\N	29.1	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060977	B13616	GLpe	HENE1	bostaur	phalanx 1: posterior	0.5	\N	56.8	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060978	B13616	SD	HENE1	bostaur	phalanx 1: posterior	0.5	\N	22.6	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060983	B13617	Bd	HENE1	bostaur	phalanx 1: posterior	0.5	\N	26.4	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060984	B13617	Bp	HENE1	bostaur	phalanx 1: posterior	0.5	\N	28.3	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060985	B13617	GLpe	HENE1	bostaur	phalanx 1: posterior	0.5	\N	62.2	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060986	B13617	SD	HENE1	bostaur	phalanx 1: posterior	0.5	\N	22.6	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060991	B13618	Bd	HENE1	bostaur	phalanx 1: posterior	0.5	\N	26.7	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060992	B13618	Bp	HENE1	bostaur	phalanx 1: posterior	0.5	\N	28.2	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060993	B13618	GLpe	HENE1	bostaur	phalanx 1: posterior	0.5	\N	63.8	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060994	B13618	SD	HENE1	bostaur	phalanx 1: posterior	0.5	\N	22.6	\N	\N	2022-06-29 12:36:27	Rscripts@localhost
M060999	B13619	Bd	HENE1	bostaur	phalanx 2	0.5	\N	24.1	\N	\N	2024-09-27 14:59:04	robert@localhost
M061006	B13620	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	24.3	\N	\N	2024-09-27 15:01:31	robert@localhost
M061007	B13620	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	28.5	\N	\N	2024-09-27 15:01:31	robert@localhost
M061008	B13620	GL	HENE1	bostaur	phalanx 2: anterior	0.5	\N	38	\N	\N	2024-09-27 15:01:31	robert@localhost
M061009	B13620	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	22	\N	\N	2024-09-27 15:01:31	robert@localhost
M061014	B13621	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	25	\N	\N	2024-09-27 15:01:31	robert@localhost
M061015	B13621	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	29.8	\N	\N	2024-09-27 15:01:31	robert@localhost
M061016	B13621	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	23.1	\N	\N	2024-09-27 15:01:31	robert@localhost
M061022	B13622	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	28.9	\N	\N	2024-09-27 15:01:31	robert@localhost
M061023	B13622	GL	HENE1	bostaur	phalanx 2: anterior	0.5	\N	40.8	\N	\N	2024-09-27 15:01:31	robert@localhost
M061024	B13622	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	23.7	\N	\N	2024-09-27 15:01:31	robert@localhost
M061030	B13623	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	24.9	\N	\N	2024-09-27 15:01:31	robert@localhost
M061031	B13623	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	27.7	\N	\N	2024-09-27 15:01:31	robert@localhost
M061032	B13623	GL	HENE1	bostaur	phalanx 2: anterior	0.5	\N	37.5	\N	\N	2024-09-27 15:01:31	robert@localhost
M061033	B13623	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	22.8	\N	\N	2024-09-27 15:01:31	robert@localhost
M061038	B13624	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	25.8	\N	\N	2024-09-27 15:01:31	robert@localhost
M061039	B13624	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	30.3	\N	\N	2024-09-27 15:01:31	robert@localhost
M061040	B13624	GL	HENE1	bostaur	phalanx 2: anterior	0.5	\N	38.8	\N	\N	2024-09-27 15:01:31	robert@localhost
M061041	B13624	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	23.5	\N	\N	2024-09-27 15:01:31	robert@localhost
M061046	B13625	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	23.5	\N	\N	2024-09-27 15:01:31	robert@localhost
M061047	B13625	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	29	\N	\N	2024-09-27 15:01:31	robert@localhost
M061048	B13625	GL	HENE1	bostaur	phalanx 2: anterior	0.5	\N	40.2	\N	\N	2024-09-27 15:01:31	robert@localhost
M061049	B13625	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	21.7	\N	\N	2024-09-27 15:01:31	robert@localhost
M061054	B13626	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	27.9	\N	\N	2024-09-27 15:01:31	robert@localhost
M061055	B13626	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	31.3	\N	\N	2024-09-27 15:01:31	robert@localhost
M061056	B13626	GL	HENE1	bostaur	phalanx 2: anterior	0.5	\N	40.1	\N	\N	2024-09-27 15:01:31	robert@localhost
M061057	B13626	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	24.9	\N	\N	2024-09-27 15:01:31	robert@localhost
M061062	B13627	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	22.6	\N	\N	2024-09-27 15:01:31	robert@localhost
M061063	B13627	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	29.5	\N	\N	2024-09-27 15:01:31	robert@localhost
M061064	B13627	GL	HENE1	bostaur	phalanx 2: anterior	0.5	\N	39.3	\N	\N	2024-09-27 15:01:31	robert@localhost
M061065	B13627	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	22.7	\N	\N	2024-09-27 15:01:31	robert@localhost
M061070	B13628	Bd	HENE1	bostaur	phalanx 2: anterior	0.5	\N	27.4	\N	\N	2024-09-27 15:01:31	robert@localhost
M061071	B13628	Bp	HENE1	bostaur	phalanx 2: anterior	0.5	\N	31.1	\N	\N	2024-09-27 15:01:31	robert@localhost
M061072	B13628	SD	HENE1	bostaur	phalanx 2: anterior	0.5	\N	23.6	\N	\N	2024-09-27 15:01:31	robert@localhost
M061078	B13629	Bd	HENE1	bostaur	phalanx 2: posterior	0.5	\N	23.1	\N	\N	2024-09-27 15:02:10	robert@localhost
M061079	B13629	Bp	HENE1	bostaur	phalanx 2: posterior	0.5	\N	28	\N	\N	2024-09-27 15:02:10	robert@localhost
M061080	B13629	GL	HENE1	bostaur	phalanx 2: posterior	0.5	\N	39.5	\N	\N	2024-09-27 15:02:10	robert@localhost
M061081	B13629	SD	HENE1	bostaur	phalanx 2: posterior	0.5	\N	22	\N	\N	2024-09-27 15:02:10	robert@localhost
M061086	B13630	Bd	HENE1	bostaur	phalanx 2: posterior	0.5	\N	25	\N	\N	2024-09-27 15:02:10	robert@localhost
M061087	B13630	Bp	HENE1	bostaur	phalanx 2: posterior	0.5	\N	29.2	\N	\N	2024-09-27 15:02:10	robert@localhost
